Year,muni,Month,count,date,lon,lat
2018,21196,December,1,2018-12-01,-97.94651501,18.27825046
2018,22016,December,1,2018-12-01,-100.00038004,20.36891154
2018,23005,December,1,2018-12-01,-86.94111688,21.07818808
2018,23008,December,2,2018-12-01,-87.39982272,20.58205564
2018,25001,December,1,2018-12-01,-109.1331985,25.89564801
2018,25006,December,4,2018-12-01,-107.26665386,24.6514903
2018,25006,December,1,2018-12-01,-107.26665386,24.6514903
2018,25009,December,1,2018-12-01,-105.68576105,22.72409473
2018,25012,December,1,2018-12-01,-106.30596381,23.46841439
2018,25012,December,1,2018-12-01,-106.30596381,23.46841439
2018,25016,December,1,2018-12-01,-106.37017641,23.95449476
2018,26018,December,1,2018-12-01,-109.88677107,27.79281977
2018,26018,December,1,2018-12-01,-109.88677107,27.79281977
2018,26025,December,1,2018-12-01,-110.66872886,28.00849387
2018,26043,December,1,2018-12-01,-111.00244332,31.19883403
2018,26043,December,1,2018-12-01,-111.00244332,31.19883403
2018,26070,December,1,2018-12-01,-112.90828825,31.71999008
2018,27004,December,1,2018-12-01,-92.8602107,18.00910356
2018,27005,December,1,2018-12-01,-93.33669765,18.28692896
2018,27006,December,1,2018-12-01,-93.22066924,18.07657775
2018,27012,December,1,2018-12-01,-92.45860022,17.84503972
2018,27012,December,1,2018-12-01,-92.45860022,17.84503972
2018,27013,December,1,2018-12-01,-92.94862336,18.18786501
2018,28032,December,1,2018-12-01,-98.37336068,25.81023622
2018,30003,December,1,2018-12-01,-95.03261136,18.0366793
2018,30044,December,1,2018-12-01,-96.93845744,18.93236783
2018,30060,December,1,2018-12-01,-97.6689843,21.37645382
2018,30087,December,1,2018-12-01,-96.88833353,19.54385763
2018,30094,December,1,2018-12-01,-95.36585165,17.98153738
2018,30102,December,1,2018-12-01,-97.05103274,20.13354816
2018,30103,December,1,2018-12-01,-97.65261501,20.20800857
2018,30124,December,1,2018-12-01,-97.28632709,20.41090014
2018,30131,December,1,2018-12-01,-97.43847188,20.53004888
2018,30138,December,1,2018-12-01,-97.1509199,18.84449831
2018,30153,December,1,2018-12-01,-97.77894274,21.26296773
2018,30160,December,1,2018-12-01,-97.7102113,20.97114766
2018,30174,December,1,2018-12-01,-96.28645195,18.5498343
2018,30193,December,1,2018-12-01,-96.22166441,19.18582605
2018,30196,December,1,2018-12-01,-96.79963961,18.8264735
2018,31050,December,1,2018-12-01,-89.63952414,20.98406703
2019,02002,January,1,2019-01-01,-115.16622899,31.74174431
2019,05027,January,1,2019-01-01,-101.28206527,25.9137476
2019,07019,January,1,2019-01-01,-92.17897404,16.29688357
2019,08017,January,1,2019-01-01,-106.94869369,28.72346977
2019,08019,January,2,2019-01-01,-106.23252587,29.00055223
2019,08037,January,2,2019-01-01,-106.56411342,31.44966528
2019,09005,January,1,2019-01-01,-99.11586421,19.50406521
2019,09013,January,1,2019-01-01,-99.0903636,19.24514505
2019,09014,January,1,2019-01-01,-99.16113466,19.38064242
2019,13027,January,1,2019-01-01,-98.06408679,20.51415864
2019,13076,January,1,2019-01-01,-99.3767425,20.06412923
2019,13083,January,1,2019-01-01,-98.67233409,19.9231304
2019,14083,January,1,2019-01-01,-103.68219357,20.60742028
2019,14097,January,1,2019-01-01,-103.41736734,20.47869601
2019,14098,January,1,2019-01-01,-103.34785522,20.59148137
2019,14101,January,1,2019-01-01,-103.2143447,20.62005309
2019,15005,January,1,2019-01-01,-99.82940584,19.40541435
2019,15039,January,1,2019-01-01,-98.77905526,19.34280188
2019,15039,January,1,2019-01-01,-98.77905526,19.34280188
2019,15058,January,1,2019-01-01,-99.02269952,19.42257866
2019,15060,January,1,2019-01-01,-99.39174976,19.62497302
2019,15067,January,1,2019-01-01,-99.52993801,19.45024138
2019,15070,January,1,2019-01-01,-98.94669088,19.36107302
2019,15091,January,1,2019-01-01,-99.16818479,19.7622074
2019,15122,January,1,2019-01-01,-98.94831698,19.2764065
2019,18015,January,1,2019-01-01,-105.32218001,21.85403003
2019,19012,January,2,2019-01-01,-100.18543552,25.97745846
2019,19014,January,1,2019-01-01,-100.30626649,23.86010838
2019,19026,January,2,2019-01-01,-100.20579421,25.67265769
2019,19038,January,1,2019-01-01,-99.80838054,25.12630542
2019,19048,January,1,2019-01-01,-100.48386337,25.57461031
2019,20055,January,1,2019-01-01,-98.12365401,17.82752528
2019,20067,January,1,2019-01-01,-96.72412007,17.10210531
2019,20184,January,1,2019-01-01,-96.09253795,18.02855889
2019,20184,January,1,2019-01-01,-96.09253795,18.02855889
2019,21074,January,1,2019-01-01,-98.44877906,19.16712035
2019,21094,January,1,2019-01-01,-97.67613533,19.46915447
2019,21114,January,1,2019-01-01,-98.17615466,19.00761149
2019,21154,January,1,2019-01-01,-97.7312203,18.85930269
2019,21156,January,1,2019-01-01,-97.44508376,18.46128765
2019,21164,January,1,2019-01-01,-97.87616383,19.01192895
2019,21177,January,1,2019-01-01,-97.6288709,18.65570959
2019,21208,January,1,2019-01-01,-97.99901149,19.96491989
2019,24013,January,1,2019-01-01,-99.06316081,22.10739256
2019,24028,January,1,2019-01-01,-100.96088855,22.27047925
2019,24033,January,1,2019-01-01,-101.68111177,23.34961959
2019,25003,January,1,2019-01-01,-107.39596473,25.59085471
2019,25011,January,1,2019-01-01,-108.55819187,25.5345967
2019,25012,January,1,2019-01-01,-106.30596381,23.46841439
2019,25018,January,1,2019-01-01,-107.76459762,24.72325232
2019,26025,January,1,2019-01-01,-110.66872886,28.00849387
2019,26033,January,1,2019-01-01,-109.40638027,26.65067223
2019,26055,January,1,2019-01-01,-114.35126008,32.01703661
2019,27004,January,2,2019-01-01,-92.8602107,18.00910356
2019,27004,January,1,2019-01-01,-92.8602107,18.00910356
2019,30039,January,1,2019-01-01,-94.39736763,18.13255848
2019,30044,January,1,2019-01-01,-96.93845744,18.93236783
2019,30079,January,1,2019-01-01,-97.09226901,19.36556807
2019,30085,January,1,2019-01-01,-97.02901322,18.85056593
2019,30087,January,1,2019-01-01,-96.88833353,19.54385763
2019,30118,January,1,2019-01-01,-97.10480787,18.85586189
2019,30124,January,1,2019-01-01,-97.28632709,20.41090014
2019,30125,January,1,2019-01-01,-96.66301274,18.9426961
2019,30189,January,1,2019-01-01,-97.41178697,20.93479451
2019,30193,January,1,2019-01-01,-96.22166441,19.18582605
2019,32048,January,1,2019-01-01,-103.22718531,21.78479068
2019,01001,February,1,2019-02-01,-102.2958029,21.81143623
2019,02004,February,1,2019-02-01,-116.81997003,32.40407195
2019,05017,February,2,2019-02-01,-103.21506369,25.55982485
2019,05035,February,1,2019-02-01,-103.24891934,25.17007521
2019,05035,February,1,2019-02-01,-103.24891934,25.17007521
2019,06010,February,1,2019-02-01,-103.84442665,19.30960166
2019,07078,February,1,2019-02-01,-92.58994606,16.67829711
2019,08029,February,1,2019-02-01,-107.0339368,26.16798031
2019,08037,February,1,2019-02-01,-106.56411342,31.44966528
2019,09005,February,1,2019-02-01,-99.11586421,19.50406521
2019,09007,February,1,2019-02-01,-99.05679896,19.34916632
2019,09012,February,1,2019-02-01,-99.2062208,19.19833968
2019,10005,February,1,2019-02-01,-104.84370124,23.97048255
2019,11007,February,2,2019-02-01,-100.78786497,20.5375656
2019,11007,February,2,2019-02-01,-100.78786497,20.5375656
2019,12066,February,1,2019-02-01,-98.61554475,17.56217381
2019,14039,February,1,2019-02-01,-103.33574832,20.67621886
2019,14039,February,1,2019-02-01,-103.33574832,20.67621886
2019,14067,February,1,2019-02-01,-105.14914563,20.69785937
2019,14097,February,1,2019-02-01,-103.41736734,20.47869601
2019,14098,February,1,2019-02-01,-103.34785522,20.59148137
2019,15033,February,1,2019-02-01,-99.04321177,19.57278367
2019,15035,February,1,2019-02-01,-99.25502817,19.82263264
2019,15057,February,1,2019-02-01,-99.29260539,19.47125315
2019,15068,February,1,2019-02-01,-98.80968433,19.02175613
2019,15122,February,1,2019-02-01,-98.94831698,19.2764065
2019,15124,February,1,2019-02-01,-100.14560824,19.61712872
2019,15125,February,1,2019-02-01,-99.05835864,19.68182481
2019,16053,February,1,2019-02-01,-101.27910664,19.66659348
2019,16102,February,1,2019-02-01,-102.10564506,19.44363709
2019,17006,February,1,2019-02-01,-98.96180449,18.82705976
2019,17007,February,1,2019-02-01,-99.26302765,18.93887812
2019,17009,February,1,2019-02-01,-99.23662672,19.05759276
2019,17019,February,1,2019-02-01,-98.89425245,18.57477528
2019,17028,February,1,2019-02-01,-99.23527614,18.76189782
2019,18020,February,1,2019-02-01,-105.27109504,20.84635495
2019,19004,February,1,2019-02-01,-100.02951834,25.30143412
2019,19017,February,1,2019-02-01,-100.39228723,24.76050897
2019,19039,February,1,2019-02-01,-100.31095178,25.64464035
2019,19048,February,1,2019-02-01,-100.48386337,25.57461031
2019,19051,February,1,2019-02-01,-100.34806951,26.46970461
2019,20177,February,1,2019-02-01,-96.96902211,17.74116787
2019,20414,February,1,2019-02-01,-97.926371,16.20876435
2019,23005,February,1,2019-02-01,-86.94111688,21.07818808
2019,24010,February,1,2019-02-01,-99.71753175,22.43914517
2019,24028,February,1,2019-02-01,-100.96088855,22.27047925
2019,24032,February,1,2019-02-01,-100.55423274,21.7679767
2019,25006,February,1,2019-02-01,-107.26665386,24.6514903
2019,25006,February,1,2019-02-01,-107.26665386,24.6514903
2019,26018,February,1,2019-02-01,-109.88677107,27.79281977
2019,26030,February,1,2019-02-01,-111.4735094,29.02367335
2019,26030,February,1,2019-02-01,-111.4735094,29.02367335
2019,26043,February,1,2019-02-01,-111.00244332,31.19883403
2019,26055,February,1,2019-02-01,-114.35126008,32.01703661
2019,27002,February,1,2019-02-01,-93.64675234,18.17016622
2019,27017,February,1,2019-02-01,-91.29355894,17.42637633
2019,30039,February,1,2019-02-01,-94.39736763,18.13255848
2019,30048,February,1,2019-02-01,-94.5680803,18.01624261
2019,30087,February,2,2019-02-01,-96.88833353,19.54385763
2019,30102,February,1,2019-02-01,-97.05103274,20.13354816
2019,30124,February,1,2019-02-01,-97.28632709,20.41090014
2019,30131,February,1,2019-02-01,-97.43847188,20.53004888
2019,30158,February,1,2019-02-01,-97.02528317,20.38557678
2019,30178,February,1,2019-02-01,-95.62298322,18.53369935
2019,30193,February,1,2019-02-01,-96.22166441,19.18582605
2019,30201,February,1,2019-02-01,-96.92548505,18.64926051
2019,32044,February,1,2019-02-01,-102.93311235,21.93434276
2019,02004,March,1,2019-03-01,-116.81997003,32.40407195
2019,05017,March,1,2019-03-01,-103.21506369,25.55982485
2019,05018,March,1,2019-03-01,-101.19439395,26.89685679
2019,05025,March,1,2019-03-01,-100.61446971,28.7798203
2019,05027,March,1,2019-03-01,-101.28206527,25.9137476
2019,07089,March,2,2019-03-01,-92.30479679,14.93396804
2019,07101,March,1,2019-03-01,-93.13728498,16.73944663
2019,07101,March,1,2019-03-01,-93.13728498,16.73944663
2019,08019,March,1,2019-03-01,-106.23252587,29.00055223
2019,08027,March,1,2019-03-01,-107.24776485,27.15044174
2019,09002,March,1,2019-03-01,-99.18210694,19.48532861
2019,09007,March,1,2019-03-01,-99.05679896,19.34916632
2019,09013,March,1,2019-03-01,-99.0903636,19.24514505
2019,09017,March,1,2019-03-01,-99.0931058,19.43049545
2019,12001,March,2,2019-03-01,-99.71430891,16.9572002
2019,12035,March,1,2019-03-01,-99.58211984,18.22680759
2019,12077,March,1,2019-03-01,-98.74501981,16.63917919
2019,13001,March,1,2019-03-01,-98.44034804,20.20642357
2019,14070,March,1,2019-03-01,-103.24545725,20.53902526
2019,14097,March,1,2019-03-01,-103.41736734,20.47869601
2019,14120,March,1,2019-03-01,-103.49421,20.79490429
2019,15020,March,1,2019-03-01,-99.10239554,19.62629
2019,15029,March,1,2019-03-01,-98.87757302,19.40629463
2019,15075,March,1,2019-03-01,-98.83219488,19.71977108
2019,15109,March,1,2019-03-01,-99.14528842,19.62620951
2019,15121,March,1,2019-03-01,-99.22522664,19.65453652
2019,17011,March,1,2019-03-01,-99.16645097,18.88515843
2019,17017,March,1,2019-03-01,-99.28567481,18.57779342
2019,17029,March,1,2019-03-01,-99.05235336,18.87223534
2019,19012,March,1,2019-03-01,-100.18543552,25.97745846
2019,19046,March,1,2019-03-01,-100.27069263,25.73607632
2019,20381,March,1,2019-03-01,-98.16437647,17.82143692
2019,21071,March,1,2019-03-01,-98.05173534,20.16621141
2019,21099,March,1,2019-03-01,-97.42812562,18.73315745
2019,21103,March,1,2019-03-01,-97.33753748,18.62751876
2019,21114,March,1,2019-03-01,-98.17615466,19.00761149
2019,21114,March,1,2019-03-01,-98.17615466,19.00761149
2019,21154,March,1,2019-03-01,-97.7312203,18.85930269
2019,21217,March,1,2019-03-01,-96.9786686,18.37711212
2019,22007,March,1,2019-03-01,-99.8666886,20.64928262
2019,23008,March,1,2019-03-01,-87.39982272,20.58205564
2019,24028,March,1,2019-03-01,-100.96088855,22.27047925
2019,24035,March,1,2019-03-01,-100.85513359,22.27162472
2019,25008,March,1,2019-03-01,-106.84213765,24.04339025
2019,26018,March,2,2019-03-01,-109.88677107,27.79281977
2019,26030,March,2,2019-03-01,-111.4735094,29.02367335
2019,26043,March,1,2019-03-01,-111.00244332,31.19883403
2019,26055,March,1,2019-03-01,-114.35126008,32.01703661
2019,27004,March,1,2019-03-01,-92.8602107,18.00910356
2019,27005,March,1,2019-03-01,-93.33669765,18.28692896
2019,27008,March,2,2019-03-01,-93.69981914,17.82639053
2019,27008,March,1,2019-03-01,-93.69981914,17.82639053
2019,28032,March,1,2019-03-01,-98.37336068,25.81023622
2019,29033,March,1,2019-03-01,-98.23669392,19.30934734
2019,30003,March,1,2019-03-01,-95.03261136,18.0366793
2019,30027,March,1,2019-03-01,-98.17863349,20.81924222
2019,30038,March,1,2019-03-01,-96.93054619,19.4475469
2019,30044,March,2,2019-03-01,-96.93845744,18.93236783
2019,30055,March,1,2019-03-01,-98.33702086,21.19658479
2019,30061,March,1,2019-03-01,-93.95723578,17.5358358
2019,30065,March,1,2019-03-01,-96.73142159,19.43999763
2019,30072,March,1,2019-03-01,-98.46760021,20.5177116
2019,30077,March,1,2019-03-01,-95.55839757,18.08214803
2019,30093,March,1,2019-03-01,-96.9164818,19.6111875
2019,30099,March,1,2019-03-01,-97.26566391,18.83652575
2019,30112,March,1,2019-03-01,-96.84098748,19.63327726
2019,30124,March,1,2019-03-01,-97.28632709,20.41090014
2019,30128,March,1,2019-03-01,-97.27889594,19.52843749
2019,30138,March,1,2019-03-01,-97.1509199,18.84449831
2019,30158,March,1,2019-03-01,-97.02528317,20.38557678
2019,30160,March,1,2019-03-01,-97.7102113,20.97114766
2019,30174,March,1,2019-03-01,-96.28645195,18.5498343
2019,30180,March,2,2019-03-01,-98.18534266,20.61155451
2019,30189,March,1,2019-03-01,-97.41178697,20.93479451
2019,30193,March,1,2019-03-01,-96.22166441,19.18582605
2019,30204,March,2,2019-03-01,-94.16076183,18.08486974
2019,05038,April,1,2019-04-01,-101.39501145,28.81197417
2019,08029,April,1,2019-04-01,-107.0339368,26.16798031
2019,08037,April,2,2019-04-01,-106.56411342,31.44966528
2019,08037,April,1,2019-04-01,-106.56411342,31.44966528
2019,09005,April,1,2019-04-01,-99.11586421,19.50406521
2019,09009,April,1,2019-04-01,-99.05109542,19.1394566
2019,09012,April,2,2019-04-01,-99.2062208,19.19833968
2019,10005,April,1,2019-04-01,-104.84370124,23.97048255
2019,11003,April,1,2019-04-01,-100.73772739,20.9252506
2019,12001,April,1,2019-04-01,-99.71430891,16.9572002
2019,13016,April,1,2019-04-01,-98.28166824,19.98430844
2019,13048,April,1,2019-04-01,-98.78223052,20.10208401
2019,13069,April,1,2019-04-01,-98.96118415,19.85252666
2019,14039,April,1,2019-04-01,-103.33574832,20.67621886
2019,14061,April,1,2019-04-01,-103.99442751,22.22244116
2019,15005,April,1,2019-04-01,-99.82940584,19.40541435
2019,15030,April,1,2019-04-01,-98.89669568,19.55627849
2019,15039,April,1,2019-04-01,-98.77905526,19.34280188
2019,15095,April,1,2019-04-01,-99.30619368,19.72521313
2019,15106,April,1,2019-04-01,-99.66699652,19.29626331
2019,15110,April,1,2019-04-01,-100.12195026,19.17776775
2019,15120,April,1,2019-04-01,-99.07182055,19.80910677
2019,16053,April,1,2019-04-01,-101.27910664,19.66659348
2019,17008,April,1,2019-04-01,-99.18089778,18.81372618
2019,17009,April,1,2019-04-01,-99.23662672,19.05759276
2019,18020,April,1,2019-04-01,-105.27109504,20.84635495
2019,19018,April,1,2019-04-01,-100.65977692,25.80901056
2019,19039,April,4,2019-04-01,-100.31095178,25.64464035
2019,19044,April,1,2019-04-01,-100.14928825,26.57510231
2019,20184,April,1,2019-04-01,-96.09253795,18.02855889
2019,21041,April,1,2019-04-01,-98.25607681,19.11671772
2019,21132,April,1,2019-04-01,-98.42851299,19.26895642
2019,21157,April,1,2019-04-01,-98.30395121,18.35319017
2019,22014,April,1,2019-04-01,-100.45271029,20.72880538
2019,23005,April,1,2019-04-01,-86.94111688,21.07818808
2019,24035,April,1,2019-04-01,-100.85513359,22.27162472
2019,25001,April,1,2019-04-01,-109.1331985,25.89564801
2019,25009,April,1,2019-04-01,-105.68576105,22.72409473
2019,25012,April,1,2019-04-01,-106.30596381,23.46841439
2019,26043,April,1,2019-04-01,-111.00244332,31.19883403
2019,26043,April,1,2019-04-01,-111.00244332,31.19883403
2019,27008,April,1,2019-04-01,-93.69981914,17.82639053
2019,27008,April,1,2019-04-01,-93.69981914,17.82639053
2019,27009,April,1,2019-04-01,-92.78703376,17.76359427
2019,28022,April,1,2019-04-01,-97.53291023,25.61236294
2019,29044,April,1,2019-04-01,-98.26038382,19.19384801
2019,30013,April,1,2019-04-01,-97.68538713,21.31317133
2019,30036,April,1,2019-04-01,-96.94979726,19.67620622
2019,30044,April,1,2019-04-01,-96.93845744,18.93236783
2019,30054,April,1,2019-04-01,-95.80713719,18.21342248
2019,30065,April,1,2019-04-01,-96.73142159,19.43999763
2019,30081,April,1,2019-04-01,-97.16658676,18.88988662
2019,30087,April,2,2019-04-01,-96.88833353,19.54385763
2019,30105,April,1,2019-04-01,-96.1619109,18.98827775
2019,30108,April,2,2019-04-01,-94.3886966,17.71136874
2019,30118,April,1,2019-04-01,-97.10480787,18.85586189
2019,30131,April,1,2019-04-01,-97.43847188,20.53004888
2019,30137,April,1,2019-04-01,-97.04343852,18.67397933
2019,30138,April,1,2019-04-01,-97.1509199,18.84449831
2019,30144,April,1,2019-04-01,-94.94589874,17.72470458
2019,30169,April,1,2019-04-01,-95.70208794,18.11412097
2019,30174,April,1,2019-04-01,-96.28645195,18.5498343
2019,30176,April,1,2019-04-01,-95.94648756,18.19605643
2019,30193,April,2,2019-04-01,-96.22166441,19.18582605
2019,31048,April,1,2019-04-01,-90.06972589,20.62194226
2019,32056,April,1,2019-04-01,-102.67807858,22.73573457
2019,02001,May,1,2019-05-01,-114.9572143,30.03650955
2019,02002,May,1,2019-05-01,-115.16622899,31.74174431
2019,02004,May,1,2019-05-01,-116.81997003,32.40407195
2019,02004,May,1,2019-05-01,-116.81997003,32.40407195
2019,04004,May,1,2019-05-01,-90.4993197,19.13421881
2019,05017,May,1,2019-05-01,-103.21506369,25.55982485
2019,05035,May,1,2019-05-01,-103.24891934,25.17007521
2019,05036,May,1,2019-05-01,-102.92496831,25.22186896
2019,07065,May,1,2019-05-01,-91.81265557,17.4440756
2019,07079,May,1,2019-05-01,-93.20967827,16.91313319
2019,07089,May,1,2019-05-01,-92.30479679,14.93396804
2019,08008,May,1,2019-05-01,-107.69329649,26.94545012
2019,08017,May,1,2019-05-01,-106.94869369,28.72346977
2019,08019,May,1,2019-05-01,-106.23252587,29.00055223
2019,08019,May,1,2019-05-01,-106.23252587,29.00055223
2019,08037,May,1,2019-05-01,-106.56411342,31.44966528
2019,08037,May,1,2019-05-01,-106.56411342,31.44966528
2019,09002,May,1,2019-05-01,-99.18210694,19.48532861
2019,09010,May,1,2019-05-01,-99.24681971,19.33617556
2019,10005,May,1,2019-05-01,-104.84370124,23.97048255
2019,12001,May,1,2019-05-01,-99.71430891,16.9572002
2019,12023,May,1,2019-05-01,-98.51767037,16.46196849
2019,13076,May,1,2019-05-01,-99.3767425,20.06412923
2019,14067,May,1,2019-05-01,-105.14914563,20.69785937
2019,14097,May,1,2019-05-01,-103.41736734,20.47869601
2019,15003,May,1,2019-05-01,-99.83334661,20.11567647
2019,15025,May,2,2019-05-01,-98.83168617,19.25359717
2019,15033,May,1,2019-05-01,-99.04321177,19.57278367
2019,15035,May,1,2019-05-01,-99.25502817,19.82263264
2019,15039,May,2,2019-05-01,-98.77905526,19.34280188
2019,15091,May,1,2019-05-01,-99.16818479,19.7622074
2019,15106,May,1,2019-05-01,-99.66699652,19.29626331
2019,15109,May,1,2019-05-01,-99.14528842,19.62620951
2019,17007,May,1,2019-05-01,-99.26302765,18.93887812
2019,17018,May,1,2019-05-01,-99.27224257,18.84253096
2019,17028,May,1,2019-05-01,-99.23527614,18.76189782
2019,19005,May,1,2019-05-01,-100.0253546,27.34215396
2019,19025,May,1,2019-05-01,-100.13481972,25.91139219
2019,20324,May,1,2019-05-01,-96.4128656,15.78921428
2019,20327,May,1,2019-05-01,-94.21529547,16.28079921
2019,20350,May,1,2019-05-01,-96.67970734,17.04530464
2019,21061,May,1,2019-05-01,-96.92670138,18.50678093
2019,21099,May,1,2019-05-01,-97.42812562,18.73315745
2019,21119,May,1,2019-05-01,-98.2897525,19.02414118
2019,21177,May,1,2019-05-01,-97.6288709,18.65570959
2019,21199,May,1,2019-05-01,-97.35991993,19.72253577
2019,21205,May,1,2019-05-01,-97.67825119,18.76754974
2019,21213,May,1,2019-05-01,-97.79829523,20.2990971
2019,22016,May,1,2019-05-01,-100.00038004,20.36891154
2019,23005,May,1,2019-05-01,-86.94111688,21.07818808
2019,23005,May,1,2019-05-01,-86.94111688,21.07818808
2019,24013,May,1,2019-05-01,-99.06316081,22.10739256
2019,24035,May,1,2019-05-01,-100.85513359,22.27162472
2019,24055,May,1,2019-05-01,-100.67672047,22.00817352
2019,25006,May,2,2019-05-01,-107.26665386,24.6514903
2019,25011,May,1,2019-05-01,-108.55819187,25.5345967
2019,26018,May,1,2019-05-01,-109.88677107,27.79281977
2019,26030,May,1,2019-05-01,-111.4735094,29.02367335
2019,26043,May,1,2019-05-01,-111.00244332,31.19883403
2019,26055,May,1,2019-05-01,-114.35126008,32.01703661
2019,27004,May,2,2019-05-01,-92.8602107,18.00910356
2019,28009,May,1,2019-05-01,-97.8283959,22.27951923
2019,28032,May,1,2019-05-01,-98.37336068,25.81023622
2019,30028,May,1,2019-05-01,-96.12100554,19.11740532
2019,30039,May,1,2019-05-01,-94.39736763,18.13255848
2019,30044,May,1,2019-05-01,-96.93845744,18.93236783
2019,30058,May,1,2019-05-01,-98.04062246,21.00325252
2019,30068,May,1,2019-05-01,-96.99007092,18.90215487
2019,30074,May,1,2019-05-01,-97.13310201,18.81730721
2019,30087,May,3,2019-05-01,-96.88833353,19.54385763
2019,31011,May,1,2019-05-01,-90.29962134,20.88945149
2019,31101,May,1,2019-05-01,-89.76543103,20.85247342
2019,32040,May,1,2019-05-01,-103.23993403,23.56319824
2019,02001,June,1,2019-06-01,-114.9572143,30.03650955
2019,02002,June,1,2019-06-01,-115.16622899,31.74174431
2019,02004,June,1,2019-06-01,-116.81997003,32.40407195
2019,05024,June,1,2019-06-01,-102.11466803,25.50387172
2019,05027,June,1,2019-06-01,-101.28206527,25.9137476
2019,05030,June,1,2019-06-01,-101.1251087,25.02914759
2019,05035,June,1,2019-06-01,-103.24891934,25.17007521
2019,06006,June,1,2019-06-01,-103.68134529,18.9676148
2019,07052,June,1,2019-06-01,-91.74028292,16.38560263
2019,08027,June,1,2019-06-01,-107.24776485,27.15044174
2019,08037,June,3,2019-06-01,-106.56411342,31.44966528
2019,09002,June,1,2019-06-01,-99.18210694,19.48532861
2019,09005,June,2,2019-06-01,-99.11586421,19.50406521
2019,09007,June,2,2019-06-01,-99.05679896,19.34916632
2019,09011,June,2,2019-06-01,-99.00282162,19.27699838
2019,09012,June,1,2019-06-01,-99.2062208,19.19833968
2019,09015,June,1,2019-06-01,-99.14905576,19.43137343
2019,10007,June,1,2019-06-01,-103.49063184,25.72797732
2019,10012,June,1,2019-06-01,-103.6858344,25.47764531
2019,12001,June,1,2019-06-01,-99.71430891,16.9572002
2019,12028,June,1,2019-06-01,-99.11235956,17.52369125
2019,13001,June,1,2019-06-01,-98.44034804,20.20642357
2019,13084,June,1,2019-06-01,-99.36572672,20.75287884
2019,14120,June,1,2019-06-01,-103.49421,20.79490429
2019,15106,June,1,2019-06-01,-99.66699652,19.29626331
2019,15109,June,1,2019-06-01,-99.14528842,19.62620951
2019,15114,June,1,2019-06-01,-99.99213425,19.44275026
2019,15121,June,1,2019-06-01,-99.22522664,19.65453652
2019,17004,June,1,2019-06-01,-98.97897017,18.71621794
2019,17005,June,1,2019-06-01,-99.44577706,18.73183008
2019,17007,June,1,2019-06-01,-99.26302765,18.93887812
2019,17008,June,1,2019-06-01,-99.18089778,18.81372618
2019,17029,June,3,2019-06-01,-99.05235336,18.87223534
2019,19018,June,1,2019-06-01,-100.65977692,25.80901056
2019,19026,June,1,2019-06-01,-100.20579421,25.67265769
2019,20073,June,1,2019-06-01,-97.89361467,16.99831356
2019,20324,June,1,2019-06-01,-96.4128656,15.78921428
2019,20565,June,1,2019-06-01,-96.76657257,16.94968338
2019,21060,June,1,2019-06-01,-98.4411403,19.13216528
2019,21078,June,1,2019-06-01,-97.7133002,19.94374845
2019,21114,June,1,2019-06-01,-98.17615466,19.00761149
2019,21183,June,1,2019-06-01,-97.90980922,20.16730933
2019,22006,June,1,2019-06-01,-100.44107489,20.48544207
2019,22017,June,1,2019-06-01,-99.95256399,20.55117298
2019,24028,June,1,2019-06-01,-100.96088855,22.27047925
2019,24028,June,1,2019-06-01,-100.96088855,22.27047925
2019,24032,June,1,2019-06-01,-100.55423274,21.7679767
2019,25002,June,1,2019-06-01,-108.14154331,25.14610638
2019,25006,June,1,2019-06-01,-107.26665386,24.6514903
2019,25013,June,1,2019-06-01,-107.77958652,25.35992094
2019,25017,June,1,2019-06-01,-108.11032039,25.96878979
2019,26029,June,1,2019-06-01,-110.62594745,28.14256372
2019,26036,June,1,2019-06-01,-111.02144101,30.7313829
2019,27004,June,1,2019-06-01,-92.8602107,18.00910356
2019,30003,June,2,2019-06-01,-95.03261136,18.0366793
2019,30011,June,1,2019-06-01,-95.85033618,18.79995005
2019,30039,June,1,2019-06-01,-94.39736763,18.13255848
2019,30039,June,1,2019-06-01,-94.39736763,18.13255848
2019,30039,June,1,2019-06-01,-94.39736763,18.13255848
2019,30045,June,1,2019-06-01,-95.97233596,18.30206741
2019,30065,June,1,2019-06-01,-96.73142159,19.43999763
2019,30065,June,1,2019-06-01,-96.73142159,19.43999763
2019,30071,June,1,2019-06-01,-96.93977451,19.13680215
2019,30087,June,1,2019-06-01,-96.88833353,19.54385763
2019,30090,June,1,2019-06-01,-96.25323055,18.99968403
2019,30109,June,1,2019-06-01,-96.88543722,19.96258631
2019,30140,June,1,2019-06-01,-97.09302106,18.77226012
2019,30144,June,1,2019-06-01,-94.94589874,17.72470458
2019,30149,June,1,2019-06-01,-94.90079557,18.23697539
2019,30159,June,1,2019-06-01,-97.05242196,18.52987455
2019,30174,June,1,2019-06-01,-96.28645195,18.5498343
2019,30188,June,1,2019-06-01,-96.89706268,19.22619195
2019,30193,June,1,2019-06-01,-96.22166441,19.18582605
2019,30204,June,1,2019-06-01,-94.16076183,18.08486974
2019,30211,June,1,2019-06-01,-96.91521712,20.21728862
2019,01001,July,1,2019-07-01,-102.2958029,21.81143623
2019,02004,July,1,2019-07-01,-116.81997003,32.40407195
2019,05018,July,1,2019-07-01,-101.19439395,26.89685679
